tuoi,thu_nhap_trieu,so_lan_mua_truoc,so_ngay_tu_lan_mua_cuoi,diem_tin_dung,kenh_tiep_can,khu_vuc,mua_hang
59,22.8,4,14,352.0,quang_cao,mien_bac,0
36,38.6,3,343,337.0,email,mien_bac,0
20,29.2,7,233,344.0,email,mien_nam,0
62,53.9,17,274,702.0,sms,mien_bac,1
60,45.8,16,199,405.0,email,mien_nam,1
20,29.4,19,58,569.0,goi_dien,mien_bac,1
70,46.6,11,323,583.0,sms,mien_trung,0
55,50.3,0,91,592.0,quang_cao,mien_trung,0
29,12.2,18,224,776.0,quang_cao,mien_nam,0
68,48.8,4,168,326.0,sms,mien_trung,0
24,54.2,13,186,714.0,sms,mien_trung,1
61,57.5,19,305,375.0,email,mien_bac,1
70,9.5,18,296,450.0,email,mien_trung,0
59,8.5,7,286,785.0,quang_cao,mien_bac,0
56,45.2,18,133,543.0,email,mien_bac,1
70,43.3,5,52,399.0,email,mien_trung,0
51,55.1,2,246,691.0,quang_cao,mien_bac,0
67,33.6,9,98,428.0,quang_cao,mien_nam,0
70,34.6,15,87,673.0,goi_dien,mien_bac,1
19,53.7,7,4,504.0,goi_dien,mien_trung,1
29,7.1,9,147,448.0,email,mien_bac,0
68,49.6,16,260,379.0,quang_cao,mien_bac,0
27,57.6,17,20,447.0,sms,mien_trung,1
70,14.8,11,357,379.0,sms,mien_bac,0
33,34.7,12,243,364.0,quang_cao,mien_trung,0
47,56.4,16,302,598.0,sms,mien_trung,1
29,53.6,12,61,776.0,quang_cao,mien_nam,1
39,45.2,1,147,465.0,goi_dien,mien_bac,0
47,51.6,20,181,622.0,goi_dien,mien_bac,1
51,22.6,3,295,589.0,sms,mien_bac,0
29,48.5,10,294,765.0,goi_dien,mien_bac,1
42,30.4,15,35,485.0,goi_dien,mien_nam,1
30,52.4,18,214,612.0,goi_dien,mien_bac,1
53,44.7,12,99,630.0,email,mien_nam,1
41,45.4,4,298,596.0,quang_cao,mien_bac,0
64,51.0,4,178,719.0,quang_cao,mien_nam,0
63,43.5,4,119,687.0,goi_dien,mien_trung,1
22,5.9,13,269,627.0,sms,mien_bac,0
30,45.3,3,65,364.0,sms,mien_bac,0
32,20.8,2,212,630.0,sms,mien_nam,0
40,8.0,5,322,419.0,email,mien_trung,0
52,31.1,12,11,821.0,goi_dien,mien_trung,1
63,44.1,13,210,331.0,goi_dien,mien_bac,1
25,10.9,9,280,449.0,email,mien_nam,0
41,43.6,19,316,460.0,email,mien_trung,1
59,27.5,4,9,675.0,quang_cao,mien_bac,1
41,31.3,4,138,533.0,goi_dien,mien_nam,0
29,37.7,5,194,760.0,email,mien_bac,1
24,38.9,7,107,556.0,quang_cao,mien_nam,0
43,38.9,16,174,328.0,sms,mien_trung,1
38,40.8,11,310,326.0,sms,mien_nam,0
18,43.5,18,263,398.0,email,mien_nam,1
58,15.6,6,145,676.0,goi_dien,mien_trung,0
52,59.0,1,45,470.0,email,mien_nam,0
22,5.6,20,40,839.0,quang_cao,mien_bac,1
24,19.6,1,208,408.0,goi_dien,mien_bac,0
54,50.0,3,195,757.0,sms,mien_bac,0
57,50.9,0,258,370.0,goi_dien,mien_bac,0
44,44.9,1,297,397.0,quang_cao,mien_nam,0
59,32.6,17,187,674.0,sms,mien_bac,1
48,32.3,15,212,832.0,quang_cao,mien_bac,1
38,4.5,6,132,415.0,quang_cao,mien_nam,0
70,46.0,0,287,304.0,sms,mien_bac,0
57,24.0,1,256,550.0,quang_cao,mien_trung,0
37,55.3,19,2,778.0,quang_cao,mien_bac,1
62,46.4,7,299,323.0,quang_cao,mien_bac,0
18,28.8,17,73,702.0,quang_cao,mien_bac,0
30,21.2,2,179,332.0,email,mien_trung,0
39,14.5,13,55,801.0,goi_dien,mien_trung,1
35,54.6,7,175,398.0,sms,mien_trung,0
24,51.7,2,268,301.0,goi_dien,mien_nam,0
61,47.6,18,318,408.0,email,mien_trung,0
33,4.4,20,53,469.0,goi_dien,mien_bac,1
56,52.4,11,250,560.0,sms,mien_nam,0
27,31.7,17,132,501.0,email,mien_nam,1
34,49.0,5,177,677.0,sms,mien_nam,0
32,4.9,14,191,591.0,quang_cao,mien_trung,0
23,36.7,19,255,359.0,sms,mien_trung,1
32,30.5,18,300,583.0,email,mien_nam,1
51,49.0,20,163,361.0,email,mien_trung,1
39,16.1,4,191,746.0,quang_cao,mien_nam,0
19,35.2,11,331,679.0,quang_cao,mien_nam,0
70,53.5,14,201,686.0,sms,mien_nam,1
29,52.4,19,123,691.0,sms,mien_trung,1
43,11.8,6,104,637.0,email,mien_nam,1
20,57.5,0,320,848.0,email,mien_bac,0
23,9.3,17,88,529.0,sms,mien_bac,1
26,44.3,6,34,634.0,sms,mien_nam,1
28,29.8,9,274,643.0,sms,mien_trung,0
52,21.4,8,213,677.0,quang_cao,mien_bac,0
48,49.5,13,6,758.0,quang_cao,mien_trung,1
68,32.5,20,145,826.0,email,,1
62,10.2,4,100,422.0,email,mien_nam,0
33,33.2,15,337,717.0,sms,mien_trung,0
55,16.8,5,112,524.0,sms,mien_bac,0
39,36.0,4,284,579.0,sms,mien_nam,0
36,32.5,19,146,463.0,sms,mien_nam,1
37,11.4,17,162,631.0,email,mien_trung,1
25,25.9,10,135,644.0,sms,mien_nam,1
42,43.0,14,326,311.0,sms,mien_trung,0
38,46.4,15,178,424.0,sms,mien_trung,1
67,34.7,1,298,523.0,goi_dien,mien_trung,0
50,23.5,19,121,331.0,email,mien_trung,1
41,22.7,16,268,500.0,goi_dien,mien_bac,1
30,7.8,11,178,649.0,email,mien_nam,1
68,6.5,20,13,739.0,email,mien_trung,1
45,39.6,12,191,466.0,goi_dien,mien_trung,1
49,8.2,10,210,403.0,email,mien_trung,0
58,11.4,2,245,603.0,sms,mien_nam,0
44,41.1,18,32,430.0,quang_cao,mien_bac,1
45,16.5,1,362,807.0,sms,mien_trung,0
42,34.2,10,29,828.0,goi_dien,mien_bac,1
19,27.3,12,360,635.0,quang_cao,mien_bac,0
34,28.1,20,124,585.0,goi_dien,mien_trung,1
37,22.5,18,66,616.0,sms,mien_bac,1
60,27.5,18,279,697.0,email,mien_trung,1
19,5.1,2,128,808.0,quang_cao,mien_nam,0
42,52.5,18,264,685.0,email,mien_nam,1
20,19.6,11,19,527.0,quang_cao,mien_trung,1
52,7.7,19,324,564.0,sms,mien_bac,0
20,38.1,6,66,763.0,goi_dien,mien_trung,1
37,16.6,0,2,605.0,goi_dien,mien_bac,1
40,29.0,0,133,578.0,goi_dien,mien_bac,0
23,16.8,18,313,345.0,quang_cao,mien_nam,0
29,14.6,2,212,820.0,goi_dien,mien_bac,0
18,43.6,20,45,675.0,quang_cao,mien_nam,1
21,31.7,12,299,686.0,email,mien_nam,0
70,5.1,4,172,683.0,sms,mien_trung,0
19,41.7,5,197,479.0,quang_cao,mien_trung,0
47,54.7,18,158,734.0,email,mien_bac,1
65,7.6,12,288,812.0,goi_dien,mien_bac,1
43,55.2,11,299,483.0,email,mien_nam,0
21,58.2,5,55,305.0,goi_dien,mien_trung,1
18,21.7,1,291,600.0,sms,mien_trung,0
61,7.7,11,111,840.0,goi_dien,mien_nam,1
67,26.0,12,174,397.0,email,mien_trung,0
61,52.1,1,34,312.0,sms,mien_trung,0
21,58.5,2,282,744.0,email,mien_bac,0
53,49.5,15,362,306.0,goi_dien,mien_nam,0
35,40.7,18,326,626.0,email,mien_trung,1
37,27.9,17,304,544.0,sms,mien_bac,0
27,31.3,18,45,692.0,sms,mien_trung,1
42,11.4,1,272,610.0,email,mien_bac,0
56,14.5,1,8,314.0,goi_dien,mien_bac,0
66,24.7,6,283,416.0,sms,mien_nam,0
69,15.7,9,43,662.0,goi_dien,mien_nam,1
55,35.9,9,219,760.0,goi_dien,mien_trung,1
46,19.0,14,325,696.0,quang_cao,mien_trung,0
32,37.3,8,56,481.0,quang_cao,mien_trung,1
34,54.1,20,210,485.0,goi_dien,mien_trung,1
39,21.7,5,68,551.0,quang_cao,mien_bac,0
32,21.6,4,140,838.0,sms,mien_nam,0
33,28.9,17,178,683.0,goi_dien,mien_nam,1
59,5.6,15,235,625.0,goi_dien,mien_trung,1
40,14.6,15,183,392.0,email,mien_trung,0
33,14.2,3,53,488.0,quang_cao,mien_nam,0
41,48.1,19,217,665.0,email,mien_trung,1
41,42.2,11,305,670.0,quang_cao,mien_bac,0
60,,7,280,385.0,quang_cao,mien_trung,0
40,4.1,19,325,839.0,sms,mien_bac,1
55,22.4,9,235,436.0,goi_dien,mien_nam,0
51,29.8,13,199,413.0,email,mien_trung,0
35,24.8,12,299,489.0,goi_dien,mien_bac,0
64,33.0,11,203,753.0,sms,mien_trung,1
60,47.1,13,159,656.0,email,mien_bac,1
31,50.0,14,254,465.0,sms,mien_bac,0
31,46.5,14,31,468.0,sms,mien_nam,1
68,54.3,10,179,395.0,goi_dien,mien_bac,1
56,8.5,0,128,714.0,sms,mien_nam,0
43,53.8,16,337,840.0,sms,mien_trung,1
65,40.7,7,183,691.0,goi_dien,mien_bac,1
19,55.6,14,114,330.0,sms,mien_nam,1
55,24.6,0,79,317.0,sms,mien_trung,0
52,27.6,1,130,807.0,goi_dien,mien_nam,0
30,50.8,0,158,503.0,quang_cao,mien_trung,0
66,36.1,5,43,578.0,email,mien_bac,1
31,47.3,10,196,746.0,quang_cao,mien_bac,1
25,12.6,14,212,845.0,sms,mien_nam,1
19,58.5,10,305,619.0,quang_cao,mien_bac,0
42,48.8,14,36,408.0,sms,mien_bac,1
35,8.9,13,112,341.0,goi_dien,mien_trung,1
69,30.7,0,200,461.0,quang_cao,mien_trung,0
28,42.0,12,245,719.0,email,mien_trung,1
22,47.8,1,210,459.0,goi_dien,mien_trung,0
22,42.5,6,300,470.0,email,mien_trung,0
20,41.4,3,8,805.0,goi_dien,mien_bac,1
27,35.6,11,133,362.0,email,mien_trung,0
18,51.4,2,255,717.0,email,mien_trung,0
34,17.3,5,192,647.0,email,mien_bac,0
40,54.0,12,211,443.0,quang_cao,mien_bac,0
61,44.4,15,22,829.0,goi_dien,mien_trung,1
58,54.1,8,175,390.0,sms,mien_trung,1
20,22.7,14,169,742.0,sms,mien_bac,1
67,22.2,2,266,406.0,quang_cao,,0
18,31.0,20,342,573.0,sms,mien_nam,1
35,15.2,13,254,758.0,quang_cao,mien_trung,0
55,20.7,12,30,819.0,email,mien_trung,1
26,27.7,4,318,522.0,email,mien_bac,0
43,47.1,12,350,657.0,email,mien_bac,0
30,59.7,11,144,740.0,goi_dien,mien_bac,1
37,12.0,16,240,589.0,email,mien_trung,1
39,6.0,0,236,804.0,quang_cao,mien_bac,0
46,21.5,8,33,617.0,goi_dien,mien_nam,1
62,8.3,7,175,809.0,email,mien_trung,0
33,34.9,0,130,739.0,email,mien_trung,0
32,4.1,19,294,783.0,goi_dien,mien_nam,1
18,5.4,20,270,436.0,email,mien_trung,1
51,58.7,18,5,772.0,quang_cao,mien_trung,1
59,32.3,15,177,656.0,email,mien_nam,0
70,50.4,20,231,496.0,email,mien_trung,1
37,,19,15,495.0,goi_dien,mien_nam,1
55,24.1,11,178,847.0,quang_cao,mien_nam,1
64,52.2,15,281,713.0,sms,mien_nam,1
57,57.9,16,139,491.0,goi_dien,mien_nam,1
38,48.7,10,295,445.0,sms,mien_bac,0
38,29.1,3,316,367.0,sms,mien_bac,0
66,50.5,2,63,312.0,sms,mien_trung,0
40,11.0,2,20,440.0,quang_cao,mien_nam,0
70,32.3,9,335,441.0,sms,mien_trung,0
21,28.7,16,124,600.0,email,mien_nam,1
66,52.3,17,157,377.0,goi_dien,mien_bac,1
31,17.5,1,355,596.0,sms,mien_bac,0
25,8.8,8,260,769.0,goi_dien,mien_trung,0
28,5.6,0,183,453.0,sms,mien_bac,0
69,40.8,8,101,775.0,email,mien_nam,1
65,32.6,6,185,840.0,email,mien_nam,1
56,37.0,5,47,633.0,quang_cao,mien_bac,1
66,41.3,6,89,309.0,quang_cao,mien_trung,0
57,23.2,1,312,397.0,email,mien_bac,0
56,29.1,2,230,520.0,quang_cao,mien_trung,0
61,10.0,13,61,523.0,email,mien_nam,1
38,33.4,6,47,333.0,sms,mien_bac,0
68,30.7,0,29,407.0,quang_cao,mien_nam,0
23,38.2,9,172,780.0,quang_cao,mien_bac,1
43,37.5,14,130,453.0,goi_dien,mien_trung,1
40,10.3,16,50,756.0,quang_cao,mien_trung,1
55,43.0,18,257,770.0,quang_cao,mien_nam,1
27,10.4,13,96,705.0,email,mien_bac,1
58,43.1,0,202,585.0,quang_cao,mien_trung,0
48,44.7,3,285,692.0,email,mien_nam,0
35,,13,92,712.0,email,mien_trung,1
58,23.6,1,27,452.0,email,mien_bac,0
69,6.4,7,216,524.0,sms,mien_nam,0
61,45.9,17,113,819.0,sms,mien_nam,1
52,18.8,6,59,355.0,sms,mien_trung,0
59,11.7,4,203,482.0,quang_cao,mien_bac,0
33,11.0,4,265,817.0,goi_dien,mien_bac,0
70,20.3,15,322,317.0,goi_dien,mien_trung,1
39,10.3,13,244,815.0,email,mien_nam,1
27,49.8,9,359,541.0,email,mien_bac,0
28,23.9,13,221,493.0,quang_cao,mien_trung,0
27,41.9,5,125,432.0,email,mien_nam,0
51,51.8,6,148,729.0,email,mien_nam,1
43,7.1,5,309,556.0,goi_dien,mien_bac,0
55,39.5,7,252,373.0,quang_cao,mien_bac,0
68,32.4,13,355,340.0,goi_dien,mien_bac,0
64,49.8,9,251,606.0,goi_dien,mien_nam,1
58,15.8,19,260,715.0,quang_cao,mien_bac,1
61,55.2,13,106,693.0,email,mien_bac,1
53,15.6,3,76,820.0,goi_dien,mien_bac,1
49,44.9,11,207,444.0,sms,mien_nam,0
27,59.5,4,242,548.0,goi_dien,mien_trung,0
28,9.4,7,274,441.0,goi_dien,mien_bac,0
39,5.8,9,41,355.0,sms,mien_bac,0
21,37.3,8,278,503.0,goi_dien,mien_trung,0
23,12.8,9,232,663.0,quang_cao,mien_trung,0
58,12.5,4,229,654.0,goi_dien,mien_bac,0
69,34.2,3,345,468.0,quang_cao,mien_nam,0
67,19.4,5,196,383.0,sms,mien_nam,0
43,42.5,20,327,482.0,goi_dien,mien_trung,1
49,24.5,3,297,614.0,email,mien_bac,0
58,39.5,1,280,549.0,goi_dien,mien_bac,0
56,38.1,7,145,665.0,email,mien_nam,1
43,37.0,2,324,398.0,quang_cao,mien_trung,0
56,4.8,12,338,715.0,email,mien_bac,0
31,12.2,8,234,325.0,sms,mien_nam,0
45,41.0,16,163,401.0,sms,mien_nam,1
33,57.7,7,278,451.0,quang_cao,mien_bac,0
32,40.3,8,134,512.0,email,mien_trung,1
38,10.8,8,50,830.0,goi_dien,mien_nam,1
50,7.8,2,210,467.0,email,mien_trung,0
21,4.9,19,96,497.0,goi_dien,mien_nam,1
59,41.4,6,308,662.0,sms,mien_trung,0
59,37.9,17,237,412.0,email,mien_trung,1
57,44.0,17,297,561.0,email,mien_nam,1
53,7.5,13,26,823.0,goi_dien,mien_trung,1
48,48.3,15,215,362.0,quang_cao,mien_trung,0
42,6.6,17,176,718.0,goi_dien,mien_trung,1
21,20.3,18,154,468.0,goi_dien,mien_trung,0
51,53.5,11,156,806.0,email,mien_bac,1
48,56.0,13,59,751.0,email,mien_bac,1
30,28.4,11,362,535.0,goi_dien,mien_nam,0
52,43.5,0,260,590.0,email,mien_nam,0
46,52.5,16,192,350.0,sms,mien_bac,1
44,27.8,3,354,429.0,sms,mien_bac,0
59,24.0,5,353,398.0,sms,mien_bac,0
49,14.6,6,108,722.0,email,mien_nam,1
57,57.4,9,210,538.0,email,mien_bac,0
19,55.9,11,153,489.0,email,mien_trung,1
61,12.6,6,77,553.0,sms,mien_bac,0
26,30.3,13,7,501.0,quang_cao,mien_nam,1
55,13.2,16,122,616.0,sms,mien_bac,1
45,58.1,19,131,543.0,sms,mien_bac,1
66,46.4,18,260,675.0,goi_dien,mien_bac,1
65,52.5,1,179,628.0,sms,mien_nam,0
42,51.4,20,326,565.0,quang_cao,mien_nam,1
28,11.7,2,,698.0,email,mien_nam,0
29,57.0,6,175,333.0,email,mien_nam,0
41,23.3,8,254,413.0,sms,mien_nam,0
46,4.3,2,242,379.0,email,mien_trung,0
37,37.9,14,154,547.0,quang_cao,mien_nam,1
23,31.6,14,280,667.0,email,mien_nam,1
61,37.3,0,181,723.0,goi_dien,mien_nam,0
24,48.0,3,49,694.0,quang_cao,mien_bac,1
63,14.7,16,121,486.0,sms,mien_trung,1
27,8.7,8,9,831.0,email,mien_bac,1
56,47.3,0,211,455.0,email,mien_bac,0
32,22.6,8,201,674.0,goi_dien,mien_nam,1
24,20.0,2,43,326.0,quang_cao,mien_trung,0
21,4.8,13,9,457.0,email,mien_bac,1
48,53.7,20,38,513.0,quang_cao,mien_trung,1
28,58.5,8,335,699.0,sms,mien_bac,0
49,35.2,19,264,314.0,email,mien_nam,1
34,43.7,8,365,471.0,email,mien_nam,0
20,29.9,1,143,676.0,quang_cao,mien_nam,0
67,19.2,12,321,729.0,quang_cao,mien_bac,0
53,5.9,17,49,445.0,sms,mien_nam,1
65,48.7,2,41,837.0,email,mien_bac,1
70,53.8,12,58,401.0,quang_cao,mien_trung,1
30,51.2,19,211,342.0,quang_cao,mien_nam,1
39,6.0,17,61,611.0,email,mien_nam,1
41,32.9,8,262,331.0,quang_cao,mien_bac,0
39,55.4,7,313,769.0,sms,mien_bac,0
25,33.8,5,295,654.0,goi_dien,mien_trung,0
59,48.0,13,238,695.0,sms,mien_nam,1
34,29.4,10,207,401.0,email,mien_nam,0
26,29.9,2,84,496.0,sms,mien_nam,0
27,58.6,9,91,711.0,quang_cao,mien_bac,1
18,34.1,6,362,327.0,goi_dien,mien_bac,0
32,25.2,11,153,427.0,email,mien_nam,1
24,15.1,6,80,576.0,quang_cao,mien_trung,0
34,57.1,18,25,808.0,email,mien_bac,0
19,24.5,16,258,642.0,email,mien_nam,1
51,19.9,11,59,593.0,quang_cao,mien_trung,1
56,5.5,20,163,357.0,quang_cao,mien_trung,1
57,39.1,18,22,785.0,email,mien_nam,1
58,31.3,15,70,770.0,email,mien_bac,1
26,21.4,15,115,300.0,quang_cao,mien_bac,1
22,53.3,12,326,699.0,sms,mien_bac,0
31,57.9,9,262,655.0,sms,mien_trung,0
67,43.6,11,79,361.0,quang_cao,mien_nam,1
46,21.2,12,133,687.0,email,mien_nam,1
68,34.2,10,10,620.0,email,mien_nam,1
22,15.9,11,80,309.0,email,mien_trung,0
36,14.4,0,179,369.0,email,mien_bac,0
32,39.6,10,114,575.0,quang_cao,mien_nam,1
36,27.7,16,204,632.0,email,mien_nam,1
60,22.9,18,218,807.0,goi_dien,mien_nam,1
69,51.2,16,202,411.0,goi_dien,mien_nam,1
45,5.9,6,354,834.0,email,mien_nam,0
31,43.5,18,251,406.0,sms,mien_nam,1
38,59.0,14,56,682.0,quang_cao,mien_bac,1
67,42.3,0,176,730.0,goi_dien,mien_trung,0
70,48.3,10,65,637.0,email,mien_trung,1
51,5.1,1,190,508.0,goi_dien,mien_nam,0
30,51.2,4,71,589.0,goi_dien,mien_trung,1
24,43.3,19,51,779.0,sms,mien_trung,1
65,30.5,10,49,518.0,quang_cao,mien_bac,1
36,31.6,3,86,364.0,quang_cao,mien_bac,0
49,30.8,10,2,550.0,email,mien_nam,1
39,6.0,4,137,344.0,email,mien_nam,0
50,29.5,8,116,673.0,quang_cao,mien_nam,1
68,34.8,15,214,403.0,email,mien_bac,1
26,42.4,18,174,708.0,sms,mien_nam,1
24,17.5,6,299,370.0,sms,mien_nam,0
24,50.5,15,360,713.0,goi_dien,mien_nam,1
53,13.0,8,178,560.0,goi_dien,mien_nam,0
19,13.6,3,150,544.0,email,mien_bac,0
32,58.4,11,285,488.0,goi_dien,mien_bac,0
55,50.7,16,357,539.0,goi_dien,mien_nam,1
19,21.2,16,80,306.0,goi_dien,mien_nam,1
48,10.4,12,145,499.0,sms,mien_nam,1
57,21.2,10,353,310.0,goi_dien,mien_bac,0
31,45.6,8,168,595.0,email,mien_nam,1
42,14.4,12,256,500.0,email,mien_nam,0
50,34.3,20,122,711.0,quang_cao,mien_trung,1
38,4.3,19,263,544.0,sms,mien_nam,1
24,40.4,8,206,388.0,quang_cao,mien_trung,0
62,41.8,9,44,364.0,sms,mien_trung,1
21,12.9,4,257,652.0,email,mien_trung,0
34,12.2,3,89,774.0,quang_cao,mien_bac,0
67,49.4,15,323,355.0,goi_dien,mien_nam,0
33,39.3,9,355,732.0,goi_dien,mien_bac,0
44,20.2,2,111,601.0,quang_cao,mien_trung,0
27,56.3,10,242,360.0,sms,mien_nam,0
47,47.6,5,304,789.0,quang_cao,mien_bac,0
25,11.7,12,90,572.0,email,mien_bac,1
50,54.1,18,110,828.0,sms,mien_trung,1
58,48.1,20,324,553.0,goi_dien,mien_bac,1
39,26.7,17,226,383.0,email,mien_bac,1
54,38.7,5,48,692.0,sms,mien_bac,1
29,16.9,0,296,361.0,email,mien_bac,0
25,47.5,19,246,351.0,email,mien_bac,0
63,14.5,9,170,555.0,goi_dien,mien_nam,1
20,49.7,19,147,405.0,sms,mien_trung,0
45,29.7,10,163,426.0,sms,mien_bac,1
50,19.4,13,59,435.0,quang_cao,mien_bac,1
53,10.9,13,108,721.0,email,mien_nam,1
23,54.0,15,273,352.0,goi_dien,mien_trung,0
61,30.5,16,73,329.0,quang_cao,mien_bac,1
69,21.2,1,323,809.0,goi_dien,mien_nam,0
43,29.0,12,164,592.0,goi_dien,mien_bac,1
19,15.8,12,82,485.0,email,mien_bac,1
27,27.7,0,283,729.0,quang_cao,mien_bac,0
69,47.9,16,62,714.0,goi_dien,mien_trung,1
43,45.8,15,238,504.0,sms,mien_nam,1
21,25.4,7,189,550.0,sms,mien_nam,0
18,59.8,11,203,668.0,goi_dien,mien_bac,1
42,7.7,2,134,337.0,quang_cao,mien_trung,1
30,17.2,8,333,724.0,goi_dien,mien_trung,0
52,17.7,18,158,619.0,email,mien_nam,1
62,51.0,11,354,690.0,sms,mien_bac,0
58,58.3,20,262,703.0,email,mien_nam,1
59,58.4,17,90,560.0,quang_cao,mien_nam,1
32,36.0,11,91,490.0,quang_cao,mien_bac,1
58,37.2,9,60,357.0,goi_dien,mien_bac,1
54,52.5,5,197,493.0,quang_cao,mien_trung,0
60,52.6,13,105,405.0,quang_cao,mien_nam,1
57,8.5,10,251,589.0,quang_cao,mien_trung,0
23,8.0,8,54,553.0,sms,mien_trung,1
46,27.4,4,3,301.0,goi_dien,mien_bac,1
49,58.4,6,327,399.0,sms,mien_bac,0
49,53.3,17,30,799.0,email,mien_nam,1
45,48.4,2,330,650.0,email,mien_nam,0
34,12.4,14,227,649.0,email,mien_trung,1
18,9.1,9,92,409.0,quang_cao,mien_nam,0
49,54.7,13,13,491.0,quang_cao,mien_trung,1
47,14.3,18,143,787.0,sms,mien_nam,1
50,48.2,2,125,589.0,quang_cao,mien_trung,0
49,26.2,3,11,818.0,quang_cao,mien_nam,1
62,8.2,14,130,750.0,email,mien_nam,1
47,10.8,8,150,789.0,quang_cao,mien_trung,0
68,6.1,12,97,505.0,sms,mien_nam,1
37,54.1,6,192,482.0,quang_cao,mien_trung,0
30,31.3,15,30,415.0,goi_dien,mien_trung,1
49,24.8,2,155,606.0,quang_cao,mien_nam,0
23,48.9,12,28,499.0,quang_cao,mien_bac,1
55,39.1,1,142,709.0,sms,mien_nam,0
64,9.8,8,312,412.0,sms,mien_trung,0
18,50.1,20,193,470.0,sms,mien_bac,1
42,5.9,5,260,465.0,quang_cao,mien_nam,0
37,34.0,8,267,799.0,sms,mien_trung,0
66,23.1,20,146,598.0,quang_cao,mien_nam,1
59,40.0,2,318,747.0,email,mien_trung,0
32,38.7,9,328,367.0,sms,mien_trung,0
25,46.0,20,182,315.0,quang_cao,mien_trung,1
44,15.0,13,169,667.0,goi_dien,mien_trung,1
21,48.8,2,127,484.0,email,mien_nam,0
22,55.5,5,133,422.0,sms,mien_trung,0
36,49.4,10,76,389.0,goi_dien,mien_trung,1
69,48.9,5,262,406.0,quang_cao,mien_bac,0
44,56.1,11,107,503.0,email,mien_nam,1
36,23.5,20,264,480.0,goi_dien,mien_bac,1
18,37.0,9,233,532.0,sms,mien_nam,0
42,15.1,11,33,731.0,goi_dien,mien_trung,1
52,13.4,3,165,748.0,quang_cao,mien_bac,0
35,24.2,16,313,340.0,sms,mien_trung,0
33,21.6,11,326,504.0,goi_dien,mien_bac,0
23,13.5,4,52,343.0,quang_cao,mien_trung,0
34,54.1,2,325,399.0,goi_dien,mien_trung,0
64,54.6,8,123,392.0,quang_cao,mien_nam,0
31,20.1,8,7,822.0,goi_dien,mien_nam,1
44,36.3,16,61,417.0,email,mien_bac,1
65,39.2,6,125,522.0,quang_cao,mien_trung,0
54,12.5,9,173,632.0,email,mien_trung,0
20,10.2,20,347,451.0,sms,mien_bac,0
18,6.6,11,248,501.0,quang_cao,mien_trung,0
47,27.7,9,290,423.0,goi_dien,mien_trung,0
34,10.3,20,228,509.0,sms,mien_nam,1
49,55.7,13,285,682.0,email,mien_bac,1
43,50.5,13,244,360.0,email,mien_bac,0
45,16.8,13,181,720.0,email,mien_nam,1
25,26.3,5,181,390.0,sms,mien_trung,0
24,24.7,19,100,726.0,sms,mien_nam,1
40,48.0,18,68,454.0,sms,mien_trung,1
58,8.1,20,210,600.0,email,mien_nam,1
59,4.3,20,363,381.0,email,mien_trung,0
40,35.3,6,17,817.0,quang_cao,mien_nam,1
64,35.8,9,8,354.0,sms,mien_trung,1
34,20.8,11,288,703.0,goi_dien,mien_nam,0
23,36.8,4,82,524.0,sms,mien_trung,0
44,20.7,6,295,767.0,sms,mien_bac,0
52,35.5,19,214,702.0,email,mien_trung,1
37,35.9,11,261,392.0,quang_cao,mien_bac,0
21,45.2,10,292,622.0,email,mien_trung,0
18,25.9,18,8,777.0,email,mien_nam,1
55,27.5,16,320,680.0,quang_cao,mien_trung,0
18,49.1,4,201,413.0,email,mien_trung,0
58,10.7,13,243,309.0,quang_cao,mien_bac,0
38,51.7,9,30,498.0,goi_dien,mien_bac,1
52,16.1,10,76,426.0,email,mien_nam,1
65,36.0,4,154,737.0,goi_dien,mien_nam,1
24,6.1,6,237,769.0,email,mien_trung,0
55,35.6,17,118,664.0,quang_cao,mien_bac,1
23,18.0,16,156,603.0,goi_dien,mien_bac,1
34,36.2,14,169,420.0,goi_dien,mien_trung,1
64,6.4,10,236,783.0,goi_dien,mien_nam,1
63,14.1,18,60,489.0,quang_cao,mien_bac,1
38,8.6,11,148,439.0,goi_dien,mien_trung,0
41,49.1,11,72,771.0,quang_cao,mien_bac,1
20,18.7,18,21,837.0,email,mien_trung,1
50,26.8,3,287,654.0,sms,mien_bac,0
54,12.0,17,16,478.0,quang_cao,mien_nam,1
60,17.6,2,24,713.0,goi_dien,mien_bac,1
41,21.1,15,298,537.0,email,mien_trung,0
21,48.4,11,283,388.0,email,mien_bac,0
45,15.1,6,95,642.0,sms,mien_bac,0
43,38.1,17,29,302.0,sms,mien_nam,1
19,39.6,19,147,312.0,quang_cao,mien_bac,1
35,39.2,13,338,576.0,sms,mien_nam,0
67,57.3,9,227,500.0,goi_dien,mien_trung,0
36,10.7,9,324,310.0,sms,mien_nam,0
23,36.4,6,104,542.0,goi_dien,mien_bac,1
49,31.9,19,335,806.0,quang_cao,mien_nam,1
56,30.7,10,100,422.0,email,mien_trung,1
32,22.5,17,28,576.0,goi_dien,mien_nam,1
46,5.3,9,82,362.0,email,mien_trung,0
60,33.0,18,292,532.0,goi_dien,mien_bac,1
33,31.1,9,354,732.0,quang_cao,mien_trung,0
21,5.4,4,53,520.0,goi_dien,mien_bac,0
34,31.7,2,9,688.0,sms,mien_bac,1
42,21.7,0,212,528.0,goi_dien,mien_nam,0
